Time,Discharge,Season,Temperature_C,pH_Level,Water_Quality_Percentage
2448,448.6034518,Spring,11.16966568,7.584142347,44.48639571
623,84.51021792,Summer,34.73060786,8.908324407,87.60504737
2814,253.5748468,Winter,29.74228113,8.171967493,72.93255576
3374,299.0965034,Autumn,17.58559432,6.636134548,37.0138041
2966,16.78846253,Winter,15.66510367,6.315292651,55.8052022
3278,181.9101931,Summer,6.384015292,8.065203872,51.72214986
1252,366.3443538,Spring,15.68837711,6.475357321,28.47724592
2900,410.206716,Summer,28.92725993,8.363030521,62.18107672
577,156.6496812,Summer,22.40698053,6.933110002,57.70879502
2122,399.3167769,Winter,6.601761127,6.980679789,24.43006972
434,483.881163,Autumn,3.058556842,6.032395177,12.94160529
2150,428.4512806,Summer,5.60834148,8.103033801,30.76683783
3493,58.91022968,Autumn,1.790368056,6.339809259,47.08515451
763,369.891193,Winter,-1.174372159,8.318641732,39.57543741
2785,159.9014495,Autumn,11.76544698,7.475603466,53.67076802
2853,494.2091531,Winter,-0.468015824,8.352839445,42.61906854
1329,242.7309557,Spring,1.876502309,7.751779618,38.27292762
2145,61.30470579,Autumn,16.89298737,6.247299816,53.73662766
2845,362.6202555,Autumn,1.583970948,8.29695701,38.90126659
1358,161.5732981,Spring,-2.444809303,6.209398455,28.90754915
2906,498.5393707,Autumn,7.695554001,7.436105162,34.60558497
2482,489.8932507,Spring,3.812763945,6.517047642,17.29802382
446,328.1013956,Summer,15.61220752,8.257005534,58.71348611
2017,65.00024183,Winter,-0.905316617,8.734773683,54.79744422
1331,343.4618127,Spring,25.07083151,7.66237849,55.06619059
248,46.60594018,Autumn,31.24934078,7.581441883,87.48677972
165,14.77914314,Spring,24.73740696,8.291889589,84.78574439
3552,411.4969273,Autumn,16.3130815,6.015236439,27.99115437
3031,104.9554985,Summer,29.42671287,8.753275928,81.93607216
1358,189.5756604,Spring,22.79673519,6.592346451,57.17711396
1019,486.7313492,Summer,-4.577955102,8.952356651,26.8232137
541,168.4865669,Winter,10.76360611,8.208761844,52.36979799
758,148.3152417,Autumn,29.03807598,8.322753443,78.97316021
3177,459.112179,Autumn,8.834354319,7.968608941,23.95246917
3634,55.46314781,Summer,-3.591393059,7.414989548,45.27165208
2128,379.8152468,Winter,24.84718554,7.71488308,56.10087542
2180,494.0339768,Spring,27.08153081,6.139208658,32.0521438
796,450.6578758,Spring,1.423747802,7.871878528,26.7742209
2947,325.8687926,Autumn,16.49361987,7.878294306,50.1318812
137,157.0989914,Summer,2.67821756,8.673602392,51.0491239
2231,127.2355584,Summer,23.76937676,7.516969072,67.24303987
3472,409.6456269,Spring,5.862018207,6.231433122,17.31579316
1353,439.9229748,Winter,7.648604903,6.918587761,25.97709178
2832,262.7649128,Winter,28.79883415,7.966888236,66.94505081
3579,122.2455364,Spring,14.05289409,6.717776588,47.12631344
1875,56.56030988,Spring,21.79017805,6.841583466,63.21111296
3031,43.68101597,Summer,11.09492203,8.461407049,72.01124866
68,359.5668159,Winter,6.920274288,7.752959195,35.24201883
2593,210.1173521,Spring,20.01912242,7.525582295,59.65301034
2100,452.6894012,Spring,1.194302963,6.9553559,21.15203526
1473,369.8616832,Autumn,9.919993423,8.192784108,38.23606835
204,95.71108292,Spring,3.361481495,6.863155303,46.11709083
2173,306.9273317,Spring,22.83179868,8.211190553,71.82708324
42,217.8091767,Winter,32.76835353,6.210304441,56.36562168
1906,288.6671404,Summer,34.82043872,8.593624025,77.61725603
2158,369.0607548,Winter,13.01107242,7.49869939,39.78233367
760,403.1173209,Summer,5.101215585,7.31552405,32.15240323
3254,421.8842895,Autumn,12.71317482,7.833070235,43.27992846
2895,127.0620398,Spring,28.8907764,7.872576219,67.06564242
2142,15.6546884,Autumn,3.240227142,6.396105531,36.91186277
1994,369.6734381,Summer,33.08382607,8.268700769,71.15370022
3445,53.26122876,Winter,8.674630752,6.827784894,48.02296065
1935,157.5283023,Winter,34.43214638,8.714885641,81.34188935
3591,2.008185349,Autumn,28.5443555,8.45355199,95.49974221
899,340.8665743,Summer,27.34282137,7.038798125,48.28410674
359,83.64929253,Autumn,7.716186951,8.42321788,62.11990437
2947,327.6756766,Autumn,-4.648911522,7.069171498,20.49308101
1719,495.8721343,Spring,10.28531635,6.302843045,13.13568856
280,36.42816872,Autumn,7.072374787,8.885664716,69.68746653
3266,38.63129817,Spring,-3.504120384,7.957806046,50.71064513
1887,170.2560083,Spring,15.21461026,7.36829858,51.34550546
3266,433.2066185,Winter,11.12125245,7.193320055,30.36495007
666,107.8433814,Spring,20.38225871,6.974116003,61.65971039
92,180.2528722,Spring,19.84745289,8.944342786,63.62892918
671,34.34585277,Winter,-0.170134564,6.404241795,32.56245641
1969,381.6013301,Autumn,34.07862185,6.944415177,56.70241004
60,204.2123407,Summer,2.477257178,7.456492921,37.14278109
2681,379.6484417,Summer,12.81096099,7.433998635,36.65826311
3122,451.8135614,Summer,14.52470174,7.414099453,41.05545846
3474,116.4582972,Autumn,27.52251189,6.527351447,57.64779764
1028,403.7172756,Spring,-1.030816156,6.434797581,23.95045367
1489,29.64103565,Summer,12.14577117,6.764302759,44.23304312
603,449.4338094,Autumn,20.14008681,8.743578461,44.56536522
681,325.4191969,Spring,3.606224865,6.339158904,26.83487263
2581,437.1259394,Winter,20.09871595,8.27227531,46.68340276
1428,0.194180938,Summer,31.9465935,8.272645179,84.86645942
2885,84.62362707,Spring,34.90072525,8.429311212,94.08268861
3584,194.9407178,Summer,-3.701956928,8.659846467,43.71118988
2692,189.8135014,Summer,4.42352913,6.789108533,40.45795832
2280,113.4425184,Summer,7.412284632,6.673678408,39.27565766
523,190.8678087,Spring,10.96504402,7.396517,50.28718199
2393,64.51147113,Autumn,4.690286303,6.795267506,41.20097113
3117,206.4392885,Spring,3.139519782,8.202929967,43.18169897
2593,401.1969291,Summer,33.1821537,7.90781873,71.86194826
1968,239.5871245,Spring,31.74086411,8.624963064,84.23308803
1101,9.098244464,Winter,-3.12029996,6.24821491,30.15414181
1753,210.7798764,Autumn,8.552520864,8.74525,57.47823782
1836,13.68479054,Spring,11.20594215,6.88004588,61.56293779
3144,483.125081,Winter,4.560581387,7.472083038,20.3311314
2841,63.81423432,Autumn,20.15491588,7.315834308,59.82470361
2296,353.8733943,Winter,20.61522987,8.280934953,59.55580698
2094,486.3908838,Autumn,29.02016913,7.260999928,58.80222627
1144,413.0369219,Spring,24.63477074,8.830659437,63.45162675
2261,349.687756,Winter,16.70293308,8.707601648,63.0618476
2286,419.7465087,Summer,21.1434708,8.616483456,52.05234619
1079,490.9011668,Winter,5.959551262,6.213774998,15.41021843
2397,310.7101142,Autumn,18.7222476,8.562774185,58.92623559
106,279.6364849,Spring,14.56909019,8.344906336,65.58345159
2878,314.1562314,Autumn,0.333778693,6.310538841,27.54710154
47,266.3846758,Winter,4.701771063,6.322242976,38.30913118
3644,317.581044,Winter,6.667738029,6.303491435,22.14116866
336,224.9761198,Summer,31.97238268,6.03399778,53.99083576
1049,109.2997471,Spring,4.215465575,7.645902916,50.98788689
2851,60.21158853,Spring,6.569756113,8.920182874,63.8948672
1280,34.26363367,Winter,9.774165204,7.316054109,56.53438635
2055,131.7315603,Spring,21.54970955,7.622272506,69.42746134
624,23.15716981,Summer,-0.270464301,8.90390939,59.63917061
1890,283.6286729,Autumn,33.1578085,6.765546686,55.28769244
1276,141.9858407,Spring,29.6228488,8.575410758,78.04587447
1715,412.2849506,Winter,18.08864292,7.639171402,38.02371678
2766,37.21301241,Autumn,21.9615147,7.708429544,76.10254458
302,113.253112,Autumn,-4.33358115,7.029521572,30.614999
638,365.1500489,Summer,8.557791014,7.684753083,34.43145834
55,299.4442674,Winter,26.82640923,6.219427528,48.6926902
725,32.3391865,Spring,-1.900681048,8.293930718,54.04609923
525,438.6320046,Winter,6.292553368,6.854063285,20.86093298
473,438.6431552,Autumn,18.41187313,8.662824988,57.78749163
27,165.2709611,Winter,5.256521108,7.103552084,38.53530837
2125,170.2688811,Spring,32.35911897,6.428472331,50.55076659
3287,494.5152763,Spring,0.242345232,8.087644723,33.09578677
3457,313.1254682,Summer,26.89577432,6.493734434,43.90134813
364,265.7051286,Spring,15.31794768,8.261041547,53.40187131
2713,419.0922766,Spring,25.01323103,8.904336709,60.36292786
525,142.7166401,Winter,7.428613132,8.338658606,57.55789541
2746,214.6483784,Winter,15.57958409,6.067347745,36.98472976
1335,133.9615601,Autumn,29.27341399,7.799657364,79.19790191
882,394.6015072,Summer,13.67512396,8.086232013,54.08793659
1030,286.7173379,Winter,9.388794476,8.476374977,48.55955268
1026,329.4466526,Spring,16.44621545,6.168006927,28.64899934
1646,126.2283942,Autumn,23.69451012,7.440323484,62.92864373
918,110.1906282,Winter,12.74253382,7.606112618,59.39216126
2797,244.238477,Summer,32.55507901,6.507374588,57.39887204
2410,368.809118,Summer,6.797832962,6.967349429,26.8190539
1774,262.6673548,Autumn,14.01854425,7.320665179,39.9759716
1531,16.41957421,Autumn,25.27710637,8.499629064,73.27918724
3345,434.288898,Autumn,22.56484362,8.788222698,54.38564829
3577,32.43697807,Autumn,29.5456421,7.885268487,87.80507767
2853,477.9166594,Autumn,34.87236723,7.184835558,55.2346479
2786,12.66846494,Spring,12.07433315,6.762093053,52.97332319
1906,347.255783,Spring,-0.553964809,8.946405553,46.72263251
3086,41.19531115,Winter,-3.783364768,8.949059994,51.80381177
1215,455.3472221,Summer,24.07507625,8.774930845,59.80747844
1654,232.2701748,Spring,29.96054685,8.35700745,65.6926076
484,68.84813503,Spring,3.828503438,6.977338631,46.18833755
2075,170.4737683,Spring,1.337921488,8.45100145,51.9183144
713,82.49585521,Winter,-2.511796339,7.226379052,41.20179323
1062,85.37389759,Autumn,27.90811687,6.980319294,73.44099064
1976,474.0593493,Winter,7.455277596,8.234596075,40.23047434
1296,222.6785315,Summer,11.06787571,6.238961783,29.03097416
1254,394.4222517,Summer,15.11000766,6.14568817,33.79023231
2133,319.83882,Summer,28.57812937,7.343861092,56.78960849
3545,338.2455385,Summer,21.03332886,7.336916402,39.25804269
125,65.93354989,Spring,19.60258519,8.686932459,77.00172423
2859,117.168805,Spring,2.026883998,6.378459289,36.99171796
536,393.3964925,Winter,15.52759567,6.369851782,25.53184778
2192,485.3860266,Autumn,23.61524069,6.442357801,40.56524288
3596,131.4115537,Summer,33.93043532,6.089208784,57.32760105
3283,135.8572255,Winter,3.056252369,6.215195213,29.62413029
2072,236.5012767,Spring,-4.618265877,7.9796096,32.6491427
1603,491.9217724,Spring,-1.987942656,7.294752987,7.867396208
3465,134.552577,Autumn,10.03409861,8.290809201,54.91367421
66,203.5452576,Autumn,27.82178591,8.977793156,76.86522695
232,445.7508598,Autumn,-4.714316729,7.977104043,22.63760231
2156,1.560224207,Winter,13.26922372,6.151366712,34.67088147
1169,19.9790059,Spring,8.169224614,6.313688594,48.67486685
2158,302.0754314,Spring,-2.900731596,8.643012254,43.93203591
2275,453.6993443,Autumn,13.00945147,7.582487834,42.51037984
110,119.5044445,Summer,5.189948293,8.474511478,50.31453066
1493,234.8739232,Autumn,9.075393374,8.569837009,54.22628779
2081,225.2876043,Winter,23.22461219,8.783023624,77.27341078
622,236.5383759,Autumn,15.86203936,8.849487616,70.32284029
3440,311.2975959,Autumn,-0.01410284,7.66447739,40.33028127
2795,234.9249071,Winter,33.45658162,7.023060517,65.12015834
2642,223.7893238,Autumn,20.43643063,8.885594623,70.61213284
3625,237.1967814,Spring,25.63473703,7.642219218,55.05006896
2472,295.4746339,Summer,-1.831474,6.192758169,22.65248304
2660,268.5500434,Autumn,-3.117664822,7.92832965,32.73581639
1541,427.0825852,Winter,-4.222077985,7.763054251,22.92794719
2739,24.84347706,Summer,2.551761111,8.687378619,62.78265811
1305,416.675204,Winter,11.57633591,7.959561567,29.1941082
3391,421.9779138,Summer,32.43304534,7.047157273,48.53515784
1761,142.52552,Summer,13.28238637,8.898677177,71.00935172
3514,231.4796923,Autumn,6.610204215,8.404858458,51.53118224
1975,219.3253904,Spring,17.47741014,7.891252855,60.54919921
2362,109.3330662,Autumn,-0.522616875,6.87877561,40.60363778
876,198.4587439,Winter,19.38023564,7.120620889,49.56444762
1989,22.28944731,Winter,17.73727817,8.009909772,68.9428879
3448,138.9832542,Summer,26.67972134,6.215942455,54.79380931
1312,408.3594195,Summer,34.46750446,6.770041775,56.53927503
1460,142.3526947,Spring,5.034938869,8.1417028,51.7424962
2709,409.1215137,Autumn,15.38625803,7.44005553,31.32722832
2324,265.8465724,Winter,31.35461625,7.207180694,61.49857671
1733,439.9433524,Summer,26.40759538,6.454372867,43.21155934
1605,287.4322992,Spring,14.49625212,7.325547103,52.28636189
1526,14.93114471,Winter,32.81486598,8.312075912,91.48402079
2671,337.7425618,Summer,-2.710532259,6.792038538,12.48159092
2563,22.52229865,Winter,32.23994479,6.016195627,64.0265113
3421,225.3534498,Spring,-2.979704305,8.005514703,40.91728308
2890,464.7204046,Spring,16.89218976,8.917879813,57.53248927
3517,82.68544927,Winter,30.61763792,7.820479691,81.42582069
2397,194.9971892,Autumn,5.508837742,6.359765577,31.12389453
1630,364.9571684,Winter,13.88993996,6.962199277,40.89356699
2870,441.1410522,Summer,7.973155165,8.602924844,39.33109399
1160,335.5044081,Autumn,33.08575668,6.697704223,55.86155276
758,129.1608098,Summer,27.94582379,7.82308771,77.20025779
2946,337.3364657,Winter,23.36006045,7.208013625,53.08506629
242,148.4341478,Autumn,18.50507946,6.623531164,53.82551448
2590,359.242772,Summer,27.82367157,8.440220681,68.56446721
1063,477.0211605,Winter,10.69068166,8.228493829,34.10718019
228,360.7245862,Winter,12.9020742,7.984773198,46.1941821
2595,431.4539634,Autumn,24.20006884,6.709009771,35.84863456
919,1.151711204,Winter,9.310190532,6.293571008,45.7159346
1246,358.8143052,Spring,-2.443962318,7.728477989,22.44678998
5,414.8108197,Summer,-2.026615645,7.661033501,26.39618316
3393,20.3753129,Summer,-0.385487948,6.565155028,29.19633522
467,435.8117039,Winter,29.78725293,6.168740083,43.40279774
1755,128.4214447,Winter,13.88905703,6.242125363,43.66759703
74,332.6795218,Spring,23.51529477,8.97831296,77.87584835
3,400.197404,Autumn,10.71637342,8.350751684,44.19022202
1870,331.3659901,Winter,5.348437897,8.765962428,47.10537259
645,46.23316756,Winter,8.887686702,6.585164167,50.36634314
117,298.2011273,Winter,26.76729381,8.881705609,71.99094123
2928,274.83687,Winter,20.008645,6.427963054,44.16173862
1629,450.1706019,Summer,32.5055912,7.527245486,60.75206555
2551,202.1794408,Winter,22.18819114,8.489087053,68.63494118
2021,160.6084404,Summer,17.80726527,7.049410064,59.64162144
946,374.9503971,Winter,19.40784036,7.2744856,36.25680404
2621,206.3963955,Autumn,32.69485758,6.384555331,67.1801337
1464,323.0834779,Spring,26.52803719,6.36876564,36.88399197
193,323.2604001,Autumn,-4.038350505,7.858704674,36.89451439
846,444.0307283,Winter,16.36558785,8.026597106,35.65862938
2762,299.3863319,Winter,22.53353646,8.331997542,72.8116972
1415,251.1265896,Winter,24.94793914,7.670046158,62.39892848
3097,69.52177607,Autumn,3.525684773,7.937277877,49.00324388
1458,57.95722958,Winter,29.68709418,6.040551815,70.94458436
2220,77.24535049,Autumn,33.23372589,6.486512181,63.0331758
3371,86.00705582,Summer,4.468612234,8.954744298,62.73423294
1668,318.9747586,Spring,30.3046183,6.227980519,61.4661019
2373,370.516527,Spring,-1.120849499,8.036364667,33.97393351
1433,265.0427623,Autumn,-2.771726555,6.528247899,11.44351402
1141,414.5259645,Summer,0.168952004,8.150155757,30.41823056
2883,495.632487,Autumn,-2.690356821,8.117971209,21.92135196
1810,410.0243133,Summer,28.80048949,6.702597179,47.16553347
723,347.4716986,Winter,-2.637994222,6.808903198,19.34672406
224,266.2931004,Summer,5.866567655,7.964312141,47.25694368
531,224.4816505,Summer,-0.849746259,7.170258116,24.72201838
112,42.28775103,Summer,6.816881453,6.583643909,42.36266462
2187,199.7444373,Spring,-1.377621296,8.195038796,45.14063382
558,455.0763049,Summer,21.72013003,6.462442573,30.21391857
2048,404.0305127,Winter,0.333072654,8.566930992,42.23254328
2137,108.1040774,Winter,29.07383703,7.544008572,69.33943381
653,233.3572316,Winter,27.68764203,6.317101812,52.57222877
319,408.379929,Summer,-4.453532581,8.082217001,26.3208185
1573,33.78553894,Autumn,30.82905422,7.557489119,74.33104786
1828,193.7575536,Autumn,-3.84222733,6.894172715,28.74877042
1917,425.9354343,Winter,4.585831398,7.267618141,20.12399218
138,202.0085423,Spring,-3.704434489,6.895013231,25.87923263
3582,38.8995609,Autumn,8.433739482,6.789077507,49.13293263
2892,271.3129308,Summer,15.55466103,6.490825263,32.0329239
2026,430.8850732,Autumn,26.86579476,7.088301399,50.01359233
2306,295.1837429,Winter,8.519262019,6.752961619,34.61995331
901,113.2169262,Spring,23.21960099,8.050303461,74.61238643
689,192.1813861,Autumn,2.500178285,8.051630223,46.49394083
2039,225.1166683,Autumn,25.02393827,7.505520728,55.83127181
9,289.6752503,Winter,4.439864236,8.333833582,45.39558831
260,379.6995778,Spring,0.741790238,8.524019157,41.30860698
1942,49.52692146,Spring,2.416354015,7.739299372,45.88343056
1673,444.8370513,Winter,2.282525155,7.856805488,23.58897716
2219,6.253620538,Summer,15.51451518,6.848657729,57.3967031
2945,185.0891621,Autumn,28.79190325,8.684607602,77.71118934
2060,13.80741296,Summer,-1.81579692,6.072618133,32.97131049
1191,196.5478153,Autumn,23.27825274,7.045807408,55.49015042
1619,262.9537182,Autumn,21.17385839,8.165401265,62.86665089
320,255.8895252,Summer,29.90079807,6.240268529,58.05807413
1342,82.89761068,Winter,4.76590242,6.549508582,42.9607336
1636,322.905681,Winter,13.00439435,7.767857184,46.58801292
2376,22.48474741,Autumn,32.03309498,7.679981014,76.98147037
2832,380.9772194,Winter,21.39973801,8.216784888,52.11123358
2824,473.3275526,Autumn,10.55073651,8.437837917,45.73739742
1994,169.9504367,Winter,0.256495314,6.385738736,26.54510406
2958,258.6679669,Autumn,5.499400316,6.055142969,20.66034395
1943,189.517248,Winter,18.2486191,8.068915559,73.07118382
3621,3.454524113,Spring,23.7267179,6.904175387,75.19499732
2038,192.998664,Summer,-0.023124526,7.877951742,41.54483091
3490,395.8809576,Spring,18.9838904,6.451633764,29.31782717
1118,298.0348222,Summer,17.01405115,7.40712014,51.81903275
1604,50.71983132,Summer,15.55821787,7.513274238,60.20637235
2365,423.5850309,Autumn,22.60492471,7.755233449,54.19012239
235,265.5895639,Summer,28.4979838,7.539510049,60.52778615
1969,420.8775085,Spring,7.919587327,7.487072311,40.7495218
333,290.1527372,Spring,30.5604876,6.998202462,55.54864447
1908,279.8882536,Winter,1.425344505,6.213540709,33.55623003
375,52.71906668,Spring,1.92095479,6.26856059,37.39435751
3530,83.7631306,Winter,5.670882545,7.301334823,55.57330859
1160,486.0154257,Summer,-0.218765218,7.067379383,13.56062012
2635,114.3205247,Spring,4.212768987,7.548404414,41.27478105
1570,488.7283138,Summer,-0.743529484,6.914514508,2.510942395
2560,266.003162,Spring,27.87009668,8.063730274,73.95228852
1319,67.98094463,Spring,0.558759675,8.591864466,57.74511104
3391,49.74117116,Winter,24.8919023,6.896589566,59.64629466
2965,104.5111489,Summer,-3.083445283,6.578952024,37.99868928
3643,462.8261013,Spring,32.9408131,6.348541723,49.43212505
1855,207.1336971,Autumn,23.4464035,7.848762122,71.43428581
1372,197.7775906,Summer,-4.728138057,7.331567973,24.9992684
872,156.6718099,Summer,25.55426001,6.564047152,63.0290223
1252,73.6162191,Summer,15.56327683,7.9594102,67.67497497
2317,243.9768135,Winter,26.17460681,6.445449549,58.12663699
1851,65.11088648,Autumn,15.89987236,7.662902118,66.34677024
2845,417.7565702,Summer,20.64099431,7.581445145,47.25596177
1314,185.2614534,Spring,26.45326622,8.202683404,78.69003017
724,187.4643035,Spring,11.20432218,6.16532892,40.84854614
3236,237.0558136,Winter,-4.891674007,8.663618796,47.92445503
2052,222.1194438,Spring,28.99785984,8.108975178,69.34597142
2898,497.4295007,Summer,10.2356145,6.648377995,20.98408125
3450,272.7360225,Spring,14.84170904,6.550216046,30.29609188
77,44.19203172,Summer,-4.689334314,7.294980642,37.79138629
3481,303.4779831,Spring,14.68368041,8.452695989,59.9649872
2621,75.87698801,Autumn,34.45949606,8.528849979,93.06018442
131,15.5657286,Winter,6.130706433,7.561368276,50.91310233
600,485.3740026,Winter,10.81673081,8.582432588,48.93147704
1772,386.7920919,Autumn,22.48759986,6.016331128,49.29071258
1065,490.0564853,Autumn,27.5917467,6.105523895,29.71482032
2136,238.9914362,Winter,11.69566496,8.735464781,58.6957037
2449,266.1755398,Autumn,7.386754816,8.32599579,46.57066555
2343,84.25164426,Summer,32.513032,7.352118175,75.52928063
1863,123.5290226,Spring,22.08579867,8.260830394,73.6759368
1318,419.2907525,Winter,-0.23914782,8.866918385,34.78119272
615,178.157205,Autumn,-2.242884875,8.316268572,43.84069657
3597,413.4248054,Summer,14.34199403,8.527114001,50.25113577
2847,354.5359608,Winter,3.803602642,8.281819744,42.7018298
2469,88.66774554,Autumn,5.159390135,6.504633277,47.19935939
1888,253.7724384,Winter,30.10768715,8.500722329,74.84748088
1046,338.725922,Autumn,-1.417359027,6.58532646,16.26794212
574,117.5951037,Winter,23.61456461,8.677833984,81.85084504
2190,415.3611864,Summer,5.845690135,7.375949694,31.66554808
992,272.459346,Summer,25.41312886,8.030930257,63.42926799
2712,82.70450102,Spring,23.89645538,7.491722544,71.29332646
2192,291.5339146,Winter,-4.704323942,6.281972788,13.66625554
1248,499.8569307,Spring,15.36541652,6.872166923,26.42517429
3054,75.34569368,Winter,0.572779295,8.951195562,51.0787246
502,408.3967894,Autumn,29.64908122,8.882144255,67.35704742
1997,103.7337707,Autumn,29.86343531,6.961460693,59.45663969
820,391.2159259,Spring,11.7338323,8.988890413,49.96452729
2151,367.3155038,Winter,12.77582474,8.536653586,54.00832815
3110,150.3146439,Spring,7.131317576,7.832878498,43.91523275
1970,162.9789765,Summer,23.66425196,6.120373861,49.13385933
197,396.2814438,Spring,9.346454521,8.704340489,47.94514101
1669,230.7766114,Spring,5.711698981,7.672287838,42.38771062
2626,365.4359326,Autumn,12.28924238,8.605428454,49.01869034
2438,74.07727527,Spring,-1.340499265,8.50328736,55.87750831
1202,426.2936352,Winter,24.86412819,8.499018646,61.61552385
2601,355.4712699,Autumn,-4.496143949,8.094521582,30.11045695
1471,453.4807101,Spring,20.77940246,6.874245416,35.17370442
3571,66.27295228,Summer,2.31458107,7.008480773,47.73275554
3086,296.5479487,Spring,4.296161849,6.925407638,24.18147502
1646,299.6003805,Spring,20.42527995,6.060137999,41.4712863
1692,176.7950242,Spring,34.71773863,7.747706728,78.71455336
1312,229.2873656,Autumn,26.10869956,8.096501011,69.33360906
2035,19.08698349,Winter,4.033585289,8.561597981,63.46686795
477,372.9554333,Summer,2.040990202,6.4204963,9.383761791
1254,274.7063075,Spring,29.64931481,7.632549447,71.44679872
922,28.96475183,Winter,12.76735792,6.024024422,50.44855838
419,340.4098709,Winter,0.482112113,6.285280943,13.06597929
2204,233.4443604,Autumn,29.48845693,6.162635233,55.90040477
2597,17.32718359,Summer,27.64369412,8.176434102,84.3460766
3512,484.8069027,Autumn,34.35625456,6.243178692,39.7793319
1120,474.5611603,Winter,31.38974747,8.149358945,65.38747262
3068,256.4999178,Winter,29.07161355,6.748874113,54.0212934
3044,46.92684311,Winter,-2.897024088,8.633138882,62.40338625
3482,377.3351487,Autumn,-0.82338522,8.439449965,38.59263423
950,246.0163569,Summer,17.75932777,8.873490652,71.53891169
2336,151.2934944,Spring,16.25916985,8.651286046,71.61168386
1277,245.7599469,Autumn,13.31852858,8.799988257,64.25324441
2243,261.2698283,Winter,10.87157302,8.57622719,57.04399066
2645,281.3995783,Autumn,12.24841939,8.080145702,47.53569379
1857,220.6677345,Winter,17.77191737,6.510777456,44.94259196
3593,302.917076,Spring,-4.916939296,6.815122557,24.60671754
516,459.3754818,Spring,5.428350965,6.638180898,22.81235728
1658,181.1978167,Summer,15.73118883,7.810757363,60.48124242
1865,362.88566,Winter,23.88864395,7.510859814,41.75108443
2912,447.2368332,Summer,1.966267696,8.601239991,35.07120741
1141,228.04404,Summer,16.87524695,8.858018599,65.20371124
2853,221.7835726,Spring,23.57838736,7.214579669,51.90778175
1932,301.098281,Autumn,12.78510632,7.51905166,49.42424186
3230,295.744239,Autumn,-3.916754653,8.91454907,32.35429853
814,403.3140122,Summer,12.97072634,6.828716825,36.22422351
2275,238.2940436,Spring,6.85779551,8.377172326,57.9817839
1900,498.0618625,Winter,32.18598431,6.675719707,43.00811416
2263,29.82983728,Autumn,-0.015464573,8.044380346,53.26646021
2995,1.683607505,Summer,21.09903822,6.760846883,68.45083099
2062,320.1351359,Autumn,-2.891209347,8.651200166,35.58760903
3228,149.2876127,Autumn,12.84681751,7.684433831,59.04207715
3332,120.2671561,Winter,17.15917949,6.557800923,45.92645969
3228,156.0183501,Spring,6.918197253,6.673107527,33.18386701
2094,128.0981778,Winter,13.20302542,7.481547587,56.81524085
2371,15.49194583,Spring,1.542151781,8.884806077,64.34116206
2891,485.7693679,Autumn,7.164953979,8.308926492,27.49610965
129,110.4506697,Summer,19.844253,7.464928928,69.95377188
3482,367.0414783,Winter,7.072002234,7.013157434,28.0868685
94,381.3219377,Spring,30.98972314,7.64780548,62.15689228
2674,464.6357733,Autumn,20.13627831,8.2450825,57.74266185
2802,15.3716736,Spring,12.54596074,8.351785765,71.39839839
1955,436.0369644,Spring,-3.449722578,6.973826394,21.45681955
3363,263.6603678,Spring,14.98193341,8.163477805,51.49072001
793,316.3088006,Autumn,25.59104969,7.97336634,68.46725598
1834,322.2706915,Summer,5.62230392,8.877336876,45.93612456
3354,409.9169227,Summer,27.27094279,8.793270872,62.77884384
2116,166.7703203,Summer,5.072270642,8.368137977,46.47855628
1683,366.5522898,Spring,27.94985552,8.170184067,64.02027256
10,264.3361971,Autumn,-1.589266336,6.822124769,28.8973986
3325,396.7176678,Spring,29.64734835,8.537895768,70.0828142
1865,495.2739618,Summer,14.96745804,7.282517111,25.90524767
2919,100.4054436,Summer,6.861503585,6.816721628,45.86640768
2597,497.3248559,Autumn,5.604530017,7.152482274,24.32417207
3205,44.99709593,Spring,12.28042236,8.50780647,72.75209318
711,1.258542198,Winter,34.96197992,6.445899647,70.49968695
2070,22.1765519,Winter,3.813095738,7.368476223,38.63541699
814,170.9570241,Summer,-0.871334045,7.477072784,42.15922302
345,316.4898747,Autumn,18.40140675,6.109889093,34.76323251
2349,34.60786749,Spring,14.54169866,6.587238089,54.73409279
362,2.932340683,Spring,15.96785084,8.480227286,75.14623055
2443,468.5518051,Summer,21.6774167,8.492302166,54.67273831
2265,410.9811253,Summer,5.685762795,6.877245252,28.45902155
2188,404.6106673,Spring,31.42659982,8.624691704,59.14023353
3005,442.2236953,Spring,12.42688264,8.315348817,49.75296938
3281,350.047133,Summer,0.163447806,7.253722451,25.7627398
984,52.29162446,Spring,24.69195027,8.245219033,87.17168977
3040,199.610184,Winter,20.7241741,8.884003894,70.31859376
1639,361.6024283,Summer,7.629736099,7.376909154,31.28008221
827,140.2391969,Spring,19.86074896,6.715281537,52.85639156
2730,343.7344414,Summer,3.794478255,8.8254495,48.92717071
3531,12.34677429,Autumn,12.79357437,7.811232866,63.80491628
3051,153.1380567,Summer,30.97650089,6.315795487,62.81406976
355,274.6102551,Summer,0.341369326,7.718048448,34.0950718
3055,316.0817058,Autumn,10.467858,7.501742668,41.68708062
1347,288.5626282,Winter,27.84569699,8.566766682,82.41063651
3204,348.9083624,Spring,33.77963598,7.592085569,65.57105205
2935,3.143765245,Autumn,13.15704546,6.765697303,57.81038714
1863,50.56050587,Summer,15.27998481,8.026932192,60.16875644
